goal,xGoal,arenaAdjustedXCordABS,arenaAdjustedYCord,shooterName,season,period,shotType,shotRebound,shotRush,shotOnEmptyNet,isPlayoffGame,isHomeTeam,homeSkatersOnIce,awaySkatersOnIce,teamCode,goalieNameForShot,arenaAdjustedShotDistance,shotAngleAdjusted,Shots
0,0.177233017963,82.0,-1.0,Noah Cates,2025,3,TIP,0,0,0,0,1,5,4,PHI,Stuart Skinner,7.07106781187,8.13010235416,3037
0,0.325688,82.0,-0.0,Noah Cates,2025,3,WRIST,0,0,0,0,1,5,4,PHI,Stuart Skinner,7.0,0.0,3037
0,0.483761,82.0,-0.0,Noah Cates,2025,3,SNAP,1,0,0,0,1,5,4,PHI,Stuart Skinner,7.0,0.0,3037
0,0.0805613,67.0,17.0,Noah Cates,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Stuart Skinner,28.0,37.6942404667,3037
0,0.142829,67.0,-3.0,Sean Couturier,2025,4,SNAP,0,0,0,0,1,3,3,PHI,Stuart Skinner,22.0,7.76516601843,3037
0,0.0130496,35.0,-39.0,Nick Seeler,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,67.0,35.8376529543,3037
0,0.0265645,59.0,27.0,Tyson Foerster,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,40.0,41.9872124958,3037
1,0.066901,63.0,6.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,27.0,12.9946167919,3037
0,0.0166538936543,78.0,-15.0,Bobby Brink,2025,1,BACK,0,0,0,0,0,5,5,PHI,Jordan Binnington,19.0,53.7461622626,3037
0,0.0397924,84.0,-15.0,Tyson Foerster,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,16.0,71.5650511771,3037
0,0.173138,85.0,-6.0,Noah Cates,2025,1,WRIST,1,0,0,0,0,5,5,PHI,Jordan Binnington,7.21110255093,56.309932474,3037
0,0.00788374,68.0,41.0,Jamie Drysdale,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,46.0,62.8786965958,3037
0,0.0341952,74.0,-20.0,Sean Couturier,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,25.0,53.1301023542,3037
0,0.144152,79.0,-10.0,Sean Couturier,2025,1,SNAP,1,0,0,0,0,5,5,PHI,Jordan Binnington,14.0,45.0,3037
0,0.00667507,30.0,-41.0,Nick Seeler,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,72.0,34.7960262783,3037
0,0.0270839,48.0,24.0,Travis Sanheim,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,48.0,30.3432488842,3037
0,0.0345598,63.0,19.0,Trevor Zegras,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,32.0,36.1581854398,3037
0,0.0200512,52.0,-19.0,Owen Tippett,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,42.0,27.1811110855,3037
0,0.0143738,68.0,31.0,Owen Tippett,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,37.0,55.8855270547,3037
0,0.0201306,42.0,-8.0,Travis Sanheim,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,48.0,9.65989307844,3037
0,0.0486596,69.0,-17.0,Travis Konecny,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,26.0,40.3645365731,3037
0,0.012637,26.0,-23.0,Noah Juulsen,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Jordan Binnington,67.0,20.0560947366,3037
1,0.14535681921,84.0,-6.0,Christian Dvorak,2025,2,BACK,0,0,0,0,0,5,5,PHI,Jordan Binnington,7.81024967591,50.1944289077,3037
0,0.0169101,54.0,30.0,Cam York,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Jordan Binnington,46.0,40.601294645,3037
0,0.00828321,69.0,-33.0,Owen Tippett,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,39.0,58.7815972357,3037
0,0.0125125,54.0,40.0,Trevor Zegras,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,53.0,48.8140748343,3037
0,0.00770459,57.0,24.0,Tyson Foerster,2025,2,SLAP,0,0,0,0,0,4,5,PHI,Jordan Binnington,40.0,36.8698976458,3037
0,0.0985438176404,76.0,-10.0,Matvei Michkov,2025,2,BACK,0,0,0,0,0,5,5,PHI,Jordan Binnington,16.0,37.5685920288,3037
0,0.0180138,83.0,26.0,Nicolas Deslauriers,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,27.0,77.0053832081,3037
1,0.12020739489,82.0,1.0,Trevor Zegras,2025,2,TIP,0,0,0,0,0,5,5,PHI,Jordan Binnington,7.07106781187,8.13010235416,3037
0,0.0477917258528,65.0,1.0,Travis Konecny,2025,2,TIP,0,0,0,0,0,5,5,PHI,Jordan Binnington,24.0,2.38594403039,3037
0,0.00807847,5.0,-25.0,Owen Tippett,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,88.0,16.5740077569,3037
0,0.161023,82.0,-8.0,Christian Dvorak,2025,3,SNAP,0,1,0,0,0,5,5,PHI,Jordan Binnington,11.0,48.8140748343,3037
0,0.00952222,40.0,27.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,56.0,28.8556612197,3037
1,0.196255,67.0,-0.0,Christian Dvorak,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,22.0,0.0,3037
0,0.00759519366498,11.0,-8.0,Tyson Foerster,2025,3,TIP,0,0,0,0,0,5,5,PHI,Jordan Binnington,78.0,5.85601358543,3037
1,0.0737239,56.0,-4.0,Owen Tippett,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jordan Binnington,33.0,6.91122711902,3037
0,0.0104749,32.0,21.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,61.0,20.2248594312,3037
0,0.00588596,2.0,-34.0,Trevor Zegras,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Jordan Binnington,93.0,21.3457866491,3037
0,0.00767513293993,17.0,13.0,Trevor Zegras,2025,4,BACK,0,0,0,0,0,3,3,PHI,Jordan Binnington,73.0,10.2348027634,3037
0,0.109707591098,79.0,-0.0,Sean Couturier,2025,4,DEFL,0,0,0,0,0,3,3,PHI,Jordan Binnington,10.0,0.0,3037
0,0.0606641,66.0,8.0,Bobby Brink,2025,4,WRIST,0,0,0,0,0,3,3,PHI,Jordan Binnington,24.0,19.1790080258,3037
0,0.0540519,58.0,11.0,Bobby Brink,2025,4,WRIST,0,0,0,0,0,3,3,PHI,Jordan Binnington,33.0,19.5366549381,3037
0,0.131973,83.0,-7.0,Jamie Drysdale,2025,4,WRIST,0,0,0,0,0,3,3,PHI,Jordan Binnington,9.21954445729,49.398705355,3037
0,0.0244359530298,88.0,-4.0,Matvei Michkov,2025,1,WRAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,4.12310562562,75.9637565321,3037
0,0.16199,80.0,4.0,Trevor Zegras,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,9.8488578018,23.9624889746,3037
0,0.057937787856,83.0,-8.0,Sean Couturier,2025,1,BACK,0,0,0,0,0,5,5,PHI,Jake Oettinger,10.0,53.1301023542,3037
0,0.0576919262234,77.0,6.0,Rodrigo Abols,2025,1,TIP,0,0,0,0,0,5,5,PHI,Jake Oettinger,13.0,26.5650511771,3037
0,0.0131403,43.0,40.0,Nick Seeler,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,61.0,41.0090869016,3037
0,0.0214931,53.0,-24.0,Travis Konecny,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,43.0,33.690067526,3037
0,0.0113382,31.0,37.0,Travis Sanheim,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,69.0,32.5350671579,3037
0,0.0351626,48.0,25.0,Owen Tippett,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,48.0,31.3730051401,3037
0,0.0180525,64.0,-30.0,Matvei Michkov,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,39.0,50.1944289077,3037
0,0.0183305,26.0,-13.0,Travis Sanheim,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,64.0,11.6592926535,3037
0,0.0406378,55.0,20.0,Owen Tippett,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,39.0,30.4655449195,3037
0,0.349453,72.0,-10.0,Trevor Zegras,2025,2,SLAP,1,0,0,0,0,5,5,PHI,Jake Oettinger,20.0,30.4655449195,3037
0,0.114485101783,79.0,-0.0,Tyson Foerster,2025,2,TIP,0,0,0,0,0,5,5,PHI,Jake Oettinger,10.0,0.0,3037
0,0.106933284575,82.0,4.0,Matvei Michkov,2025,2,DEFL,0,0,0,0,0,5,5,PHI,Jake Oettinger,8.0622577483,29.7448812969,3037
0,0.0102702,44.0,37.0,Tyson Foerster,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,58.0,39.427802196,3037
0,0.0260503,87.0,-34.0,Owen Tippett,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,34.0,86.6335393366,3037
0,0.0205412,69.0,30.0,Emil Andrae,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,36.0,56.309932474,3037
0,0.0140381,68.0,-22.0,Matvei Michkov,2025,2,SNAP,0,0,0,0,0,4,5,PHI,Jake Oettinger,30.0,46.3322198539,3037
0,0.0732185,57.0,12.0,Owen Tippett,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,34.0,20.5560452196,3037
0,0.00958514704111,83.0,20.0,Christian Dvorak,2025,2,BACK,0,0,0,0,0,5,5,PHI,Jake Oettinger,21.0,73.300755766,3037
0,0.0364812,73.0,-26.0,Nikita Grebenkin,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,31.0,58.3924977538,3037
0,0.0166667,41.0,38.0,Nick Seeler,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,61.0,38.3674853849,3037
0,0.241627,79.0,-1.0,Matvei Michkov,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,10.0,5.7105931375,3037
0,0.0457091312877,79.0,-18.0,Christian Dvorak,2025,3,BACK,0,0,0,0,0,5,6,PHI,Jake Oettinger,21.0,60.9453959009,3037
0,0.0229169717105,69.0,-16.0,Trevor Zegras,2025,3,BACK,0,0,0,0,0,5,5,PHI,Jake Oettinger,26.0,38.6598082541,3037
1,0.129342223161,84.0,-3.0,Christian Dvorak,2025,3,BACK,0,0,0,0,0,5,5,PHI,Jake Oettinger,5.83095189485,30.9637565321,3037
0,0.00983261,44.0,36.0,Nick Seeler,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,58.0,38.6598082541,3037
0,0.0255963,36.0,-0.0,Emil Andrae,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,53.0,0.0,3037
0,0.090462,81.0,6.0,Trevor Zegras,2025,3,,0,0,0,0,0,5,5,PHI,Jake Oettinger,10.0,36.8698976458,3037
0,0.021695,28.0,3.0,Travis Sanheim,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,61.0,2.81555668421,3037
0,0.039698,81.0,25.0,Bobby Brink,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Jake Oettinger,26.0,72.2553283749,3037
0,0.239482,78.0,-0.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,11.0,0.0,3037
0,0.171025210917,82.0,-1.0,Christian Dvorak,2025,1,DEFL,0,0,0,0,1,5,5,PHI,Joel Hofer,7.07106781187,8.13010235416,3037
0,0.0700155,74.0,20.0,Rodrigo Abols,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,25.0,53.1301023542,3037
0,0.0201555,30.0,-35.0,Emil Andrae,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,69.0,30.6772800218,3037
0,0.164656893855,67.0,-0.0,Bobby Brink,2025,1,BACK,0,0,0,0,1,5,5,PHI,Joel Hofer,22.0,0.0,3037
0,0.028515,39.0,-2.0,Travis Konecny,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,50.0,2.29061004264,3037
0,0.01,90.0,8.0,Christian Dvorak,2025,1,BACK,0,0,0,0,1,5,5,PHI,Joel Hofer,8.0622577483,82.8749836511,3037
0,0.0420422,66.0,20.0,Travis Sanheim,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,30.0,41.0090869016,3037
0,0.0295795,44.0,17.0,Cam York,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Joel Hofer,48.0,20.6954507341,3037
0,0.0636114744819,72.0,-0.0,Noah Cates,2025,1,TIP,0,0,0,0,1,5,4,PHI,Joel Hofer,17.0,0.0,3037
0,0.066363,69.0,-14.0,Bobby Brink,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,24.0,34.9920201986,3037
0,0.0396946,63.0,20.0,Bobby Brink,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,33.0,37.5685920288,3037
0,0.0905965,72.0,-10.0,Christian Dvorak,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,20.0,30.4655449195,3037
0,0.00935614,65.0,-36.0,Rodrigo Abols,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,43.0,56.309932474,3037
0,0.0260313012323,88.0,-5.0,Rodrigo Abols,2025,1,WRAP,0,0,0,0,1,5,5,PHI,Joel Hofer,5.09901951359,78.690067526,3037
0,0.0704507188278,75.0,-8.0,Garnet Hathaway,2025,1,TIP,1,0,0,0,1,5,5,PHI,Joel Hofer,16.0,29.7448812969,3037
0,0.0275241,54.0,19.0,Owen Tippett,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,40.0,28.4956386182,3037
0,0.0294735,58.0,-21.0,Tyson Foerster,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,37.0,34.1144729453,3037
0,0.0250387,48.0,-8.0,Travis Konecny,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,42.0,11.0409401803,3037
0,0.0312246,54.0,-11.0,Matvei Michkov,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,37.0,17.4471884233,3037
0,0.0344063211461,70.0,-12.0,Noah Cates,2025,2,TIP,0,0,0,0,1,5,5,PHI,Joel Hofer,22.0,32.2756443146,3037
0,0.0195689,88.0,-28.0,Travis Sanheim,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,28.0,87.9545915111,3037
0,0.0458547,47.0,9.0,Rodrigo Abols,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Joel Hofer,43.0,12.094757077,3037
0,0.0388917,58.0,16.0,Trevor Zegras,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,35.0,27.2995722113,3037
0,0.0229735,34.0,2.0,Nick Seeler,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,55.0,2.08256527973,3037
0,0.0175749,36.0,-1.0,Trevor Zegras,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,53.0,1.08092418666,3037
0,0.019898842502,63.0,12.0,Tyson Foerster,2025,2,BACK,0,0,0,0,1,5,5,PHI,Joel Hofer,29.0,24.7751405688,3037
0,0.0576952,54.0,13.0,Rodrigo Abols,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,37.0,20.3764352138,3037
0,0.0649511,79.0,-12.0,Nick Seeler,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,16.0,50.1944289077,3037
0,0.013439,30.0,-7.0,Emil Andrae,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,59.0,6.76617482255,3037
0,0.017152,32.0,20.0,Emil Andrae,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,60.0,19.3348085378,3037
1,0.135394,82.0,-8.0,Rodrigo Abols,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,11.0,48.8140748343,3037
0,0.01,93.0,-15.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,1,4,5,PHI,Joel Hofer,16.0,75.0685828219,3037
0,0.0106798,56.0,33.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,47.0,45.0,3037
0,0.102756,57.0,23.0,Trevor Zegras,2025,3,SLAP,0,0,0,0,1,5,4,PHI,Joel Hofer,39.0,35.7066914006,3037
0,0.156599,77.0,15.0,Trevor Zegras,2025,3,SLAP,0,0,0,0,1,5,4,PHI,Joel Hofer,19.0,51.3401917459,3037
0,0.0852788,88.0,9.0,Rodrigo Abols,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,9.05538513814,83.6598082541,3037
1,0.028771,52.0,-23.0,Tyson Foerster,2025,3,SLAP,0,0,0,0,1,5,5,PHI,Joel Hofer,44.0,31.8659776936,3037
0,0.22509,85.0,-6.0,Rodrigo Abols,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,7.21110255093,56.309932474,3037
0,0.0189715,55.0,-27.0,Trevor Zegras,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Joel Hofer,43.0,38.4537092167,3037
0,0.0714257,65.0,-8.0,Emil Andrae,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,25.0,18.4349488229,3037
0,0.0420104,78.0,17.0,Travis Konecny,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Joel Hofer,20.0,57.094757077,3037
0,0.0259681826508,61.0,-10.0,Tyson Foerster,2025,3,TIP,0,0,0,0,1,5,5,PHI,Joel Hofer,30.0,19.6538240581,3037
0,0.0574347,58.0,-18.0,Owen Tippett,2025,4,SNAP,0,0,0,0,1,3,3,PHI,Joel Hofer,36.0,30.1413855521,3037
0,0.0335843,50.0,1.0,Matvei Michkov,2025,4,WRIST,0,0,0,0,1,3,3,PHI,Joel Hofer,39.0,1.46880071439,3037
1,0.107284,70.0,10.0,Travis Sanheim,2025,4,SNAP,0,0,0,0,1,3,3,PHI,Joel Hofer,21.0,27.7585406011,3037
0,0.110575888831,82.0,-4.0,Emil Andrae,2025,1,BACK,0,0,0,0,1,5,5,PHI,Jake Allen,8.0622577483,29.7448812969,3037
0,0.0354896,73.0,22.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,27.0,53.9726266149,3037
0,0.0783903,61.0,9.0,Egor Zamula,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,29.0,17.8188889145,3037
1,0.151724,80.0,16.0,Noah Cates,2025,1,SNAP,1,0,0,0,1,5,5,PHI,Jake Allen,18.0,60.6422464572,3037
0,0.0436003,88.0,-18.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,18.0,86.8201698801,3037
0,0.0879546318505,58.0,16.0,Owen Tippett,2025,1,TIP,1,0,0,0,1,5,5,PHI,Jake Allen,35.0,27.2995722113,3037
0,0.0179827,81.0,-30.0,Matvei Michkov,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,31.0,75.0685828219,3037
1,0.0787908,69.0,-6.0,Matvei Michkov,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,21.0,16.699244234,3037
1,0.0602324,61.0,-16.0,Tyson Foerster,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,32.0,29.7448812969,3037
1,0.012969,65.0,29.0,Tyson Foerster,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,38.0,50.38931176,3037
0,0.0500796,51.0,-4.0,Matvei Michkov,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Jake Allen,38.0,6.00900595749,3037
0,0.147974,68.0,10.0,Travis Konecny,2025,1,SNAP,0,0,0,0,1,5,4,PHI,Jake Allen,23.0,25.4633450619,3037
0,0.137275992689,82.0,1.0,Noah Cates,2025,1,DEFL,0,0,0,0,1,5,4,PHI,Jake Allen,7.07106781187,8.13010235416,3037
0,0.0626936148625,79.0,4.0,Noah Cates,2025,1,TIP,0,0,0,0,1,5,4,PHI,Jake Allen,11.0,21.8014094864,3037
0,0.292512,81.0,-0.0,Noah Cates,2025,1,SNAP,1,0,0,0,1,5,4,PHI,Jake Allen,8.0,0.0,3037
0,0.0640863,83.0,13.0,Sean Couturier,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,14.0,65.2248594312,3037
0,0.199791,77.0,-4.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,13.0,18.4349488229,3037
0,0.0834995,54.0,-16.0,Trevor Zegras,2025,2,SNAP,0,0,0,0,1,5,4,PHI,Jake Allen,38.0,24.5671713206,3037
0,0.0725426,68.0,-18.0,Trevor Zegras,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Jake Allen,28.0,40.601294645,3037
0,0.269073,82.0,20.0,Travis Konecny,2025,2,WRIST,1,0,0,0,1,5,4,PHI,Jake Allen,21.0,70.7099537808,3037
0,0.0811988,82.0,12.0,Travis Konecny,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Jake Allen,14.0,59.7435628365,3037
0,0.0914451,66.0,-14.0,Bobby Brink,2025,2,SNAP,0,0,0,0,1,5,4,PHI,Jake Allen,27.0,31.3286928678,3037
0,0.128048,73.0,-3.0,Travis Konecny,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,16.0,10.6196552762,3037
0,0.095674,62.0,-2.0,Travis Sanheim,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,27.0,4.23639479906,3037
0,0.0312407,45.0,-27.0,Travis Sanheim,2025,2,SNAP,1,0,0,0,1,5,5,PHI,Jake Allen,52.0,31.5347919052,3037
0,0.0448781,59.0,16.0,Bobby Brink,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,34.0,28.0724869359,3037
0,0.0457805,74.0,-19.0,Bobby Brink,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,24.0,51.7098368078,3037
0,0.0146257,30.0,-16.0,Nick Seeler,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,61.0,15.1729153455,3037
1,0.0369606,54.0,14.0,Bobby Brink,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,38.0,21.8014094864,3037
0,0.00642327,19.0,15.0,Noah Cates,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,72.0,12.094757077,3037
0,0.0227148,35.0,-1.0,Matvei Michkov,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Jake Allen,54.0,1.06091169026,3037
0,0.0421467,64.0,21.0,Nicolas Deslauriers,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,33.0,40.0302592719,3037
0,0.0528700484924,69.0,3.0,Bobby Brink,2025,2,TIP,0,0,0,0,1,5,5,PHI,Jake Allen,20.0,8.53076560995,3037
0,0.0094188,28.0,27.0,Egor Zamula,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,67.0,23.8752808539,3037
0,0.0672131,37.0,-8.0,Travis Sanheim,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,53.0,8.74616226256,3037
0,0.0622552,84.0,10.0,Tyson Foerster,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,11.0,63.4349488229,3037
0,0.104051,73.0,-6.0,Rodrigo Abols,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,17.0,20.5560452196,3037
0,0.0237068,54.0,-22.0,Garnet Hathaway,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,41.0,32.1522951413,3037
0,0.156107,65.0,-2.0,Cam York,2025,3,WRIST,0,0,0,0,1,5,4,PHI,Jake Allen,24.0,4.76364169073,3037
0,0.0850130858765,80.0,-0.0,Rodrigo Abols,2025,3,TIP,0,0,0,0,1,5,5,PHI,Jake Allen,9.0,0.0,3037
1,0.111289,67.0,-2.0,Trevor Zegras,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,22.0,5.19442890773,3037
0,0.017229,43.0,-11.0,Cam York,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Jake Allen,47.0,13.4486150517,3037
0,0.0590881,68.0,-17.0,Sean Couturier,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Jake Allen,27.0,38.9909940425,3037
0,0.0937933,65.0,11.0,Trevor Zegras,2025,3,WRIST,0,0,0,0,1,5,4,PHI,Jake Allen,26.0,24.6235647862,3037
0,0.00875658,46.0,-30.0,Cam York,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,52.4309069157,34.9024956159,3037
0,0.113394,78.0,-10.0,Christian Dvorak,2025,1,WRIST,1,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,14.8660687473,42.2736890061,3037
0,0.0469396,66.0,-24.0,Nick Seeler,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,33.2415402772,46.2188752351,3037
0,0.0404006,70.0,-22.0,Tyson Foerster,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,29.0688837075,49.1849161251,3037
0,0.0355232,68.0,22.0,Bobby Brink,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,30.4138126515,46.3322198539,3037
0,0.171055879755,84.0,-5.0,Sean Couturier,2025,1,TIP,1,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,7.07106781187,45.0,3037
0,0.0688684057377,86.0,-7.0,Noah Cates,2025,1,TIP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,7.61577310586,66.8014094864,3037
0,0.0416709111519,75.0,-11.0,Owen Tippett,2025,1,BACK,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,17.8044938148,38.1572265874,3037
0,0.0117061,47.0,-26.0,Tyson Foerster,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,49.3963561409,31.7594800848,3037
0,0.0842241,78.0,10.0,Travis Konecny,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,14.8660687473,42.2736890061,3037
0,0.0343198,58.0,-24.0,Jamie Drysdale,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,39.2045915678,37.7468053873,3037
0,0.0344307,66.0,36.0,Sean Couturier,2025,2,WRIST,1,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,42.7200187266,57.4259428654,3037
0,0.0388861380102,69.0,5.0,Sean Couturier,2025,2,TIP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,20.6155281281,14.0362434679,3037
0,0.0208597,29.0,-15.0,Jamie Drysdale,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,61.8465843843,14.0362434679,3037
0,0.0442638,58.0,-10.0,Jamie Drysdale,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,32.5729949498,17.8786965958,3037
0,0.0408399196759,72.0,-1.0,Sean Couturier,2025,2,TIP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,17.0293863659,3.36646066343,3037
0,0.0552891,51.0,-12.0,Tyson Foerster,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Andrei Vasilevskiy,39.8497176903,17.5255683737,3037
